order_id,order_ts,customer_id,product_id,quantity,discount,gross_sales,net_sales,cost,profit,channel,payment_method,campaign,order_status
230,2024-10-28 15:00:00,13317,403,4,0.15,8208.04,6976.83,4695.96,2280.87,Partner,Card,NewYear,returned
231,2024-01-08 17:00:00,7424,70,7,0.15,9958.06,8464.35,7594.02,870.33,Online,UPI,BackToOffice,completed
232,2025-04-04 19:00:00,8707,284,6,0.05,4981.08,4732.03,3000.78,1731.25,Store,Card,Retention,completed
233,2024-03-04 04:00:00,6578,407,2,0.05,609.76,579.27,433.04,146.23,Online,Card,Retention,completed
234,2024-12-29 03:00:00,10362,197,3,0.05,5092.17,4837.56,3354.3,1483.26,Online,Wallet,Festive,completed
235,2024-07-13 18:00:00,4894,422,6,0.0,9102.06,9102.06,4992.54,4109.52,Partner,Card,Festive,completed
236,2024-10-10 03:00:00,1673,91,6,0.0,11818.74,11818.74,8914.92,2903.82,Online,Wallet,Organic,completed
237,2024-08-06 05:00:00,5366,419,8,0.15,8640.8,7344.68,5388.32,1956.36,Online,UPI,Organic,returned
238,2024-07-07 11:00:00,2884,126,9,0.05,13037.49,0.0,6564.69,0.0,Store,Bank Transfer,Retention,cancelled
239,2024-07-20 05:00:00,6026,303,5,0.05,4881.45,4637.38,3976.8,660.58,Online,Card,Organic,completed
240,2024-08-04 10:00:00,10736,383,2,0.15,4067.18,3457.1,2143.16,1313.94,Online,Card,Organic,completed
241,2024-05-20 17:00:00,6112,349,2,0.05,2798.68,2658.75,1971.92,686.83,Online,Bank Transfer,Summer,completed
242,2025-03-27 10:00:00,19839,267,1,0.2,704.64,563.71,480.91,82.8,Marketplace,UPI,NewYear,completed
243,2024-10-20 16:00:00,1686,133,8,0.15,13752.4,11689.54,7723.04,3966.5,Online,Wallet,Festive,completed
244,2024-08-26 18:00:00,3833,73,4,0.1,7795.56,7016.0,5072.44,1943.56,Store,Card,Summer,completed
245,2024-03-09 22:00:00,2665,383,2,0.1,4067.18,3660.46,2143.16,1517.3,Online,Card,Festive,completed
246,2024-05-10 08:00:00,2778,90,5,0.0,8386.15,8386.15,5924.0,2462.15,Online,Bank Transfer,BackToOffice,completed
247,2025-05-10 19:00:00,8617,183,1,0.0,574.96,574.96,304.09,270.87,Store,Card,Festive,completed
248,2025-03-13 16:00:00,3746,359,9,0.05,2698.74,2563.8,2130.39,433.41,Partner,Card,Festive,returned
249,2024-10-06 11:00:00,16642,119,8,0.0,16207.6,16207.6,10319.44,5888.16,Online,Wallet,Festive,completed
250,2025-02-27 04:00:00,348,122,5,0.0,4445.8,4445.8,2388.55,2057.25,Store,Card,Festive,completed
251,2025-03-10 16:00:00,13787,276,1,0.1,729.56,656.6,335.46,321.14,Online,Card,NewYear,completed
252,2024-12-20 06:00:00,11116,324,4,0.1,8256.6,7430.94,3821.52,3609.42,Online,Card,BackToOffice,completed
253,2025-05-29 14:00:00,489,120,3,0.0,2345.58,2345.58,1078.32,1267.26,Marketplace,Card,Summer,completed
254,2025-02-20 18:00:00,14402,17,6,0.05,5011.32,4760.75,2813.76,1946.99,Marketplace,UPI,Organic,completed
255,2024-08-11 21:00:00,7076,119,7,0.1,14181.65,12763.48,9029.51,3733.97,Online,Card,Festive,completed
256,2024-03-10 13:00:00,7507,195,4,0.0,1166.4,1166.4,766.4,400.0,Marketplace,Wallet,NewYear,completed
257,2024-10-20 18:00:00,1899,222,5,0.05,4829.6,4588.12,3383.9,1204.22,Marketplace,Card,Organic,completed
258,2025-02-24 10:00:00,19043,282,5,0.1,6992.2,6292.98,3896.15,2396.83,Online,UPI,NewYear,completed
259,2024-07-06 10:00:00,19671,173,2,0.05,3911.28,3715.72,2786.84,928.88,Online,Card,NewYear,completed
260,2024-02-01 09:00:00,15579,304,7,0.05,4385.22,4165.96,2914.8,1251.16,Partner,Bank Transfer,BackToOffice,returned
261,2024-08-10 12:00:00,1604,115,5,0.2,7264.15,5811.32,4071.7,1739.62,Store,UPI,Retention,completed
262,2025-05-26 07:00:00,18468,88,8,0.0,13481.52,13481.52,7780.64,5700.88,Marketplace,Card,NewYear,completed
263,2024-07-22 05:00:00,16769,398,7,0.05,292.46,277.84,216.09,61.75,Store,UPI,BackToOffice,completed
264,2025-02-18 08:00:00,16376,251,4,,2998.72,2698.85,1810.56,888.29,Online,UPI,Organic,returned
265,2025-03-28 10:00:00,5087,40,2,0.1,2679.18,2411.26,1459.42,951.84,Online,Bank Transfer,Retention,completed
266,2024-02-10 15:00:00,1631,184,4,0.05,2839.04,2697.09,1684.16,1012.93,Online,Wallet,Organic,completed
267,2024-12-03 11:00:00,8161,403,8,0.05,16416.08,15595.28,9391.92,6203.36,Partner,Card,Organic,completed
268,2024-03-13 16:00:00,13164,22,7,0.05,5008.92,4758.47,3214.89,1543.58,Store,UPI,Festive,completed
269,2024-01-17 06:00:00,2380,438,1,0.1,88.31,79.48,40.25,39.23,Store,Bank Transfer,NewYear,completed
270,2024-03-03 23:00:00,2100,227,9,0.2,5452.56,4362.05,4032.45,329.6,Online,Card,Organic,completed
271,2024-02-29 13:00:00,6904,328,5,0.05,4880.35,4636.33,2896.1,1740.23,Online,Card,Retention,completed
272,2025-01-04 19:00:00,3063,222,3,0.2,2897.76,2318.21,2030.34,287.87,Marketplace,Card,Summer,completed
273,2024-08-16 10:00:00,19854,163,9,0.05,15729.39,14942.92,12831.39,2111.53,Store,UPI,NewYear,completed
274,2024-07-02 23:00:00,12768,385,8,0.05,5417.52,5146.64,4073.2,1073.44,Online,Card,NewYear,completed
275,2024-01-02 19:00:00,18292,410,3,0.0,6274.02,6274.02,3557.85,2716.17,Store,Bank Transfer,Retention,completed
276,2024-01-14 17:00:00,1370,417,5,0.0,525.25,525.25,414.5,110.75,Online,Card,Festive,completed
277,2025-02-28 14:00:00,8037,345,9,0.15,9323.1,7924.64,4998.6,2926.04,Online,Bank Transfer,Summer,completed
278,2024-07-17 16:00:00,5810,34,4,0.05,8148.96,7741.51,5081.72,2659.79,Partner,Card,Festive,completed
279,2024-07-07 14:00:00,18958,357,5,,9507.95,9507.95,5097.6,4410.35,Online,Wallet,Retention,completed
280,2024-08-13 22:00:00,10473,5,5,0.05,2312.5,2196.88,1135.05,1061.83,Online,Card,BackToOffice,completed
281,2024-02-22 23:00:00,4762,165,6,0.0,13166.22,13166.22,9724.5,3441.72,Partner,Card,NewYear,completed
282,2025-06-05 00:00:00,3442,50,6,0.0,8236.8,8236.8,5698.08,2538.72,Store,Card,Organic,completed
283,2025-05-29 04:00:00,12583,230,3,0.0,2312.85,2312.85,1314.48,998.37,Online,Card,NewYear,completed
284,2025-06-17 22:00:00,11624,125,8,0.0,4882.56,4882.56,3499.28,1383.28,Store,Card,BackToOffice,completed
285,2025-01-09 20:00:00,19469,91,7,0.05,13788.53,13099.1,10400.74,2698.36,Store,UPI,Retention,returned
286,2024-06-14 06:00:00,1016,140,5,0.15,9292.1,7898.28,4770.25,3128.03,Store,Wallet,BackToOffice,returned
287,2024-11-22 23:00:00,9479,425,7,0.05,9777.25,9288.39,4583.04,4705.35,Store,Wallet,Retention,completed
288,2024-11-19 00:00:00,13290,230,1,0.1,770.95,693.86,438.16,255.7,Marketplace,Card,Summer,completed
289,2025-02-27 23:00:00,1571,370,1,0.05,762.2,724.09,387.5,336.59,Online,Card,Festive,completed
290,2024-11-21 10:00:00,13617,54,7,0.05,1570.38,1491.86,725.76,766.1,Store,Card,Festive,completed
291,2024-05-28 23:00:00,15549,292,7,0.1,6917.61,6225.85,5013.82,1212.03,Partner,Bank Transfer,NewYear,completed
292,2025-03-04 02:00:00,1766,248,8,0.05,7739.44,7352.47,4836.4,2516.07,Online,UPI,Festive,completed
293,2025-01-14 16:00:00,16693,195,2,0.0,583.2,583.2,383.2,200.0,Store,Bank Transfer,Summer,completed
294,2024-05-01 16:00:00,5410,126,9,0.05,13037.49,12385.62,6564.69,5820.93,Store,Card,NewYear,completed
295,2025-02-26 04:00:00,5522,422,4,0.1,6068.04,5461.24,3328.36,2132.88,Online,Card,BackToOffice,completed
296,2024-08-02 20:00:00,6570,110,8,0.0,13022.48,13022.48,6630.16,6392.32,Store,Card,NewYear,completed
297,2024-08-25 09:00:00,1150,284,4,0.0,3320.72,3320.72,2000.52,1320.2,Partner,Card,Summer,completed
298,2024-11-01 21:00:00,15120,389,4,0.0,4237.04,0.0,2677.44,0.0,Store,Bank Transfer,Festive,cancelled
299,2024-10-13 05:00:00,3513,232,5,0.1,10835.1,9751.59,8594.05,1157.54,Marketplace,Bank Transfer,Organic,completed
300,2024-08-06 17:00:00,3590,373,6,0.1,5503.56,4953.2,4050.12,903.08,Marketplace,UPI,Festive,completed
301,2024-01-18 22:00:00,10430,314,8,0.05,14990.32,14240.8,8415.76,5825.04,Online,Wallet,NewYear,completed
302,2025-05-05 14:00:00,11573,340,5,0.0,6277.25,6277.25,3349.75,2927.5,Online,Card,Retention,completed
303,2025-05-03 03:00:00,3050,239,5,0.1,9077.9,8170.11,4251.8,3918.31,Online,Card,Organic,completed
304,2024-10-08 08:00:00,5350,218,6,0.1,9819.0,8837.1,6801.0,2036.1,Online,Wallet,Retention,completed
305,2024-05-19 21:00:00,18452,25,8,0.0,13822.8,13822.8,9788.32,4034.48,Online,Wallet,NewYear,completed
306,2024-06-06 16:00:00,6510,326,9,0.0,3210.75,3210.75,1563.84,1646.91,Marketplace,Bank Transfer,Festive,completed
307,2024-07-12 15:00:00,4431,322,6,0.15,5541.24,4710.05,4457.34,252.71,Store,Card,Retention,completed
308,2025-04-03 04:00:00,9430,331,8,0.05,11916.32,11320.5,6848.48,4472.02,Online,Wallet,Organic,completed
309,2024-12-07 04:00:00,18324,320,4,0.05,482.2,458.09,375.24,82.85,Store,Card,Organic,completed
310,2024-11-26 03:00:00,921,106,7,0.0,13953.8,13953.8,8528.52,5425.28,Store,Card,Retention,completed
311,2024-01-21 23:00:00,12258,320,6,0.1,723.3,650.97,562.86,88.11,Online,UPI,NewYear,completed
312,2024-10-03 03:00:00,6242,235,8,0.2,16396.56,13117.25,9716.8,3400.45,Online,Card,Festive,completed
313,2024-05-06 23:00:00,10117,17,1,0.05,835.22,793.46,468.96,324.5,Store,Bank Transfer,NewYear,completed
314,2024-04-12 10:00:00,5261,227,9,0.0,5452.56,5452.56,4032.45,1420.11,Store,Bank Transfer,NewYear,completed
315,2024-03-22 17:00:00,15913,80,8,0.0,2937.2,2937.2,2085.84,851.36,Partner,UPI,Summer,completed
316,2024-07-11 06:00:00,12010,424,3,0.15,4701.57,3996.33,2637.09,1359.24,Store,Card,NewYear,completed
317,2024-12-04 11:00:00,8170,412,6,0.0,6664.74,6664.74,4574.7,2090.04,Store,UPI,Organic,completed
318,2024-03-20 13:00:00,1371,253,5,0.15,3606.45,3065.48,2179.6,885.88,Online,Card,NewYear,returned
319,2024-11-16 22:00:00,2952,86,5,0.1,1556.95,1401.26,953.55,447.71,Marketplace,Card,Organic,completed
320,2025-05-09 00:00:00,19909,147,5,0.0,3278.3,3278.3,2009.2,1269.1,Partner,Card,Summer,completed
321,2025-04-08 08:00:00,6602,34,6,0.0,12223.44,12223.44,7622.58,4600.86,Online,Bank Transfer,Organic,completed
322,2024-09-21 22:00:00,9898,241,5,0.05,300.4,285.38,246.05,39.33,Online,Bank Transfer,Organic,completed
323,2025-05-13 18:00:00,2019,429,9,0.0,12439.26,12439.26,6300.72,6138.54,Online,UPI,Organic,completed
324,2024-11-14 13:00:00,4647,164,5,0.0,952.05,952.05,486.25,465.8,Online,Card,Organic,completed
325,2024-09-09 06:00:00,14345,282,3,0.05,4195.32,3985.55,2337.69,1647.86,Partner,Bank Transfer,Summer,completed
326,2025-05-08 15:00:00,14336,234,9,0.1,3655.53,3289.98,2049.48,1240.5,Store,Wallet,Organic,completed
327,2025-06-11 02:00:00,10555,221,9,0.05,18577.71,17648.82,9795.6,7853.22,Marketplace,Card,NewYear,completed
328,2024-02-12 03:00:00,19099,41,6,0.05,5191.74,4932.15,3945.12,987.03,Online,Bank Transfer,Organic,completed
329,2024-05-24 11:00:00,7257,434,5,0.0,5456.3,5456.3,2759.85,2696.45,Online,Card,Retention,completed
330,2025-05-14 20:00:00,1408,16,5,0.15,6673.7,5672.64,5350.65,321.99,Marketplace,Bank Transfer,Organic,completed
331,2024-11-27 16:00:00,4151,87,5,0.15,9972.95,8477.01,4807.7,3669.31,Store,Card,Summer,completed
332,2025-02-24 19:00:00,8222,21,4,0.05,3557.76,3379.87,2508.32,871.55,Partner,Card,NewYear,completed
333,2025-06-03 05:00:00,14594,185,9,0.0,10584.27,10584.27,5504.58,5079.69,Partner,UPI,BackToOffice,completed
334,2024-09-23 21:00:00,3405,385,1,0.2,677.19,541.75,509.15,32.6,Marketplace,Wallet,Festive,completed
335,2024-05-21 14:00:00,19881,93,6,0.0,11815.56,11815.56,5381.34,6434.22,Online,Card,NewYear,completed
336,2024-05-10 11:00:00,1355,142,3,0.0,4582.65,4582.65,2697.18,1885.47,Store,UPI,NewYear,completed
337,2024-12-27 01:00:00,16731,239,8,0.05,14524.64,13798.41,6802.88,6995.53,Partner,Card,Summer,completed
338,2025-04-08 09:00:00,17688,243,6,0.1,2804.1,2523.69,1480.92,1042.77,Marketplace,Card,Summer,completed
339,2024-12-28 07:00:00,7687,222,1,0.1,965.92,869.33,676.78,192.55,Store,Card,Retention,completed
340,2024-06-26 14:00:00,10111,138,5,0.0,5700.45,5700.45,3353.95,2346.5,Store,Card,BackToOffice,completed
341,2024-11-09 14:00:00,19919,280,7,0.1,10717.63,9645.87,7868.42,1777.45,Partner,Card,Summer,completed
342,2024-04-12 17:00:00,618,155,2,0.15,3146.52,2674.54,2294.48,380.06,Marketplace,Bank Transfer,Retention,completed
343,2024-03-16 07:00:00,11463,170,5,0.1,5258.05,4732.24,2825.8,1906.44,Store,Wallet,Retention,completed
344,2024-08-26 20:00:00,12763,177,2,0.0,2857.16,2857.16,1894.0,963.16,Online,UPI,NewYear,completed
345,2024-12-24 20:00:00,967,447,2,0.05,2872.5,2728.88,1325.16,1403.72,Online,UPI,BackToOffice,completed
346,2025-01-21 10:00:00,16647,176,9,0.05,16530.12,15703.61,10293.75,5409.86,Partner,Wallet,Retention,completed
347,2024-08-10 09:00:00,8559,143,7,0.05,4854.08,4611.38,2662.94,1948.44,Online,Bank Transfer,Festive,completed
348,2024-06-03 14:00:00,18986,339,5,0.05,9408.95,8938.5,4433.7,4504.8,Store,UPI,NewYear,completed
349,2024-08-09 20:00:00,8333,279,9,0.0,8680.77,8680.77,6451.83,2228.94,Store,Card,Festive,completed
350,2024-12-13 05:00:00,12072,31,8,0.05,2048.24,1945.83,1197.04,748.79,Online,UPI,Festive,returned
351,2025-03-18 17:00:00,12654,183,9,0.05,5174.64,4915.91,2736.81,2179.1,Store,Card,Organic,completed
352,2024-05-19 12:00:00,8853,231,1,0.0,802.88,802.88,479.33,323.55,Store,Card,Retention,completed
353,2025-04-27 14:00:00,2237,137,1,0.05,653.62,620.94,364.66,256.28,Store,Card,Retention,completed
354,2024-10-02 00:00:00,13212,57,3,0.1,5786.13,5207.52,4230.9,976.62,Marketplace,Card,Summer,completed
355,2024-11-25 11:00:00,11394,237,6,0.1,8228.88,7405.99,3731.76,3674.23,Online,Card,Organic,completed
356,2025-05-16 05:00:00,19395,383,2,0.0,4067.18,4067.18,2143.16,1924.02,Store,Card,Festive,completed
357,2025-06-20 22:00:00,6966,44,4,0.1,7820.48,7038.43,4103.84,2934.59,Online,Wallet,BackToOffice,completed
358,2024-08-11 14:00:00,15933,411,8,0.1,8539.92,7685.93,6414.88,1271.05,Store,UPI,Summer,completed
359,2024-07-23 08:00:00,12879,366,1,0.1,1576.14,1418.53,1030.28,388.25,Marketplace,UPI,Retention,completed
360,2024-06-06 14:00:00,10579,78,7,0.15,8440.81,7174.69,6409.13,765.56,Online,Card,Organic,completed
361,2024-08-02 15:00:00,8335,341,5,0.1,3595.65,3236.08,2907.45,328.63,Marketplace,UPI,NewYear,completed
362,2024-03-29 02:00:00,16084,272,6,0.15,3585.72,3047.86,2740.86,307.0,Online,Card,Retention,completed
363,2024-12-08 19:00:00,4403,145,9,0.0,10089.99,10089.99,7328.61,2761.38,Online,Bank Transfer,Festive,completed
364,2024-01-30 03:00:00,16748,321,8,0.1,1136.64,1022.98,614.16,408.82,Online,Bank Transfer,Summer,completed
365,2024-10-16 01:00:00,13588,84,2,0.05,506.34,481.02,279.34,201.68,Online,Card,Festive,completed
366,2024-10-26 21:00:00,11529,157,8,0.0,15924.96,15924.96,7266.08,8658.88,Online,UPI,Festive,completed
367,2025-03-07 03:00:00,19839,208,2,0.15,2862.38,0.0,1988.16,0.0,Store,Card,Retention,cancelled
368,2024-09-28 18:00:00,1577,191,8,0.05,3149.52,2992.04,2366.56,625.48,Online,UPI,Summer,completed
369,2024-04-10 23:00:00,8492,135,2,0.0,859.78,859.78,403.46,456.32,Store,Card,NewYear,completed
370,2024-05-01 20:00:00,1305,281,2,0.1,3795.4,3415.86,1906.88,1508.98,Online,Wallet,NewYear,completed
371,2024-04-06 22:00:00,2203,356,7,0.05,10564.19,10035.98,5130.58,4905.4,Store,Card,Organic,completed
372,2025-05-30 22:00:00,19894,337,3,0.05,591.12,561.56,466.2,95.36,Online,Card,Festive,completed
373,2024-10-14 22:00:00,5037,441,4,0.0,4674.48,4674.48,2485.08,2189.4,Store,Card,Summer,completed
374,2024-12-21 00:00:00,15962,415,6,0.05,2981.04,2831.99,1407.3,1424.69,Online,Bank Transfer,Summer,completed
375,2025-01-11 00:00:00,7853,177,3,0.1,4285.74,3857.17,2841.0,1016.17,Partner,UPI,Festive,completed
376,2025-01-30 06:00:00,15212,149,6,0.05,3406.68,3236.35,2205.78,1030.57,Store,Bank Transfer,Festive,completed
377,2024-08-21 06:00:00,16350,268,2,0.0,4039.78,4039.78,2430.22,1609.56,Partner,Card,Festive,completed
378,2025-01-02 21:00:00,12009,302,8,0.2,13146.16,10516.93,7559.6,2957.33,Online,UPI,BackToOffice,completed
379,2025-02-05 03:00:00,15847,330,7,0.1,9091.18,8182.06,6307.28,1874.78,Online,Card,Retention,completed
380,2025-01-14 08:00:00,11588,92,1,0.0,38.66,38.66,27.93,10.73,Store,UPI,Retention,completed
381,2025-03-02 23:00:00,4617,275,5,0.05,10465.9,9942.6,5185.95,4756.65,Online,Card,Festive,completed
382,2024-11-18 05:00:00,9469,145,3,0.2,3363.33,2690.66,2442.87,247.79,Store,Card,Summer,completed
383,2024-03-17 21:00:00,7866,335,2,0.0,1660.54,1660.54,1353.4,307.14,Store,Card,NewYear,completed
384,2024-01-25 09:00:00,12478,161,9,0.1,18756.99,16881.29,10744.74,6136.55,Store,UPI,NewYear,returned
385,2024-12-15 08:00:00,925,354,7,0.05,9597.21,0.0,5751.69,0.0,Online,Card,Summer,cancelled
386,2025-01-23 06:00:00,13316,430,1,0.0,675.95,675.95,363.55,312.4,Marketplace,Card,Retention,completed
387,2024-06-14 22:00:00,5199,401,1,0.05,1669.48,1586.01,1138.55,447.46,Online,Card,Retention,completed
388,2024-09-21 07:00:00,5093,419,3,0.0,3240.3,0.0,2020.62,0.0,Online,UPI,Festive,cancelled
389,2024-02-26 20:00:00,10889,173,7,0.2,13689.48,10951.58,9753.94,1197.64,Online,UPI,Retention,completed
390,2024-10-24 05:00:00,2371,154,4,0.05,7729.68,7343.2,5315.4,2027.8,Store,Card,BackToOffice,completed
391,2024-06-20 05:00:00,10076,278,7,0.1,1120.7,1008.63,788.48,220.15,Online,Wallet,Festive,completed
392,2024-07-22 08:00:00,18978,161,1,0.05,2084.11,1979.9,1193.86,786.04,Store,Card,Festive,completed
393,2024-03-26 20:00:00,7576,226,3,0.0,385.71,385.71,210.84,174.87,Store,Card,Organic,completed
394,2024-03-25 19:00:00,1521,291,1,0.0,617.15,617.15,323.71,293.44,Store,Card,Retention,returned
395,2024-06-29 13:00:00,12437,17,8,0.15,6681.76,5679.5,3751.68,1927.82,Partner,UPI,Retention,completed
396,2025-03-26 13:00:00,74,287,8,0.1,7386.96,6648.26,4036.32,2611.94,Store,Card,Retention,completed
397,2024-11-23 15:00:00,8901,340,8,0.1,10043.6,9039.24,5359.6,3679.64,Store,Bank Transfer,Retention,completed
398,2024-10-23 09:00:00,701,309,9,0.0,3943.71,3943.71,2718.36,1225.35,Partner,Wallet,NewYear,completed
399,2025-01-06 08:00:00,15632,4,9,0.1,7168.59,6451.73,4661.91,1789.82,Marketplace,Card,Retention,completed
400,2024-06-05 07:00:00,13309,263,5,0.05,5518.4,5242.48,3457.85,1784.63,Online,UPI,Retention,completed
401,2025-04-06 05:00:00,7153,200,7,0.05,11371.57,10802.99,5889.1,4913.89,Store,Card,Summer,completed
402,2024-11-04 20:00:00,5397,422,9,0.0,13653.09,13653.09,7488.81,6164.28,Partner,Card,Festive,completed
403,2024-05-23 06:00:00,3783,434,5,0.05,5456.3,5183.48,2759.85,2423.63,Online,Card,Festive,completed
404,2024-02-04 10:00:00,13153,289,6,0.1,12160.92,10944.83,6025.62,4919.21,Marketplace,Card,Retention,completed
405,2024-08-01 19:00:00,18970,118,1,0.1,824.14,0.0,546.02,0.0,Store,UPI,Retention,cancelled
406,2024-11-14 01:00:00,1071,366,8,0.0,12609.12,12609.12,8242.24,4366.88,Store,UPI,Summer,completed
407,2024-07-19 16:00:00,11366,43,8,0.15,13970.08,11874.57,9580.32,2294.25,Online,Wallet,Retention,completed
408,2024-07-28 01:00:00,4395,218,9,0.05,14728.5,13992.08,10201.5,3790.58,Online,UPI,Festive,completed
409,2024-04-14 12:00:00,5297,333,7,0.0,3986.99,3986.99,2910.88,1076.11,Store,Bank Transfer,BackToOffice,completed
410,2025-01-20 16:00:00,11604,252,8,0.05,3367.52,3199.14,2695.76,503.38,Store,Bank Transfer,BackToOffice,completed
411,2024-01-16 04:00:00,7027,49,6,0.1,8267.52,7440.77,6107.4,1333.37,Store,Bank Transfer,BackToOffice,returned
412,2024-08-01 03:00:00,10849,111,4,0.0,2894.92,2894.92,2294.36,600.56,Partner,Bank Transfer,Retention,completed
413,2025-05-18 07:00:00,15834,431,2,0.15,652.12,554.3,348.62,205.68,Store,Card,Festive,completed
414,2024-07-18 13:00:00,6820,242,2,0.15,2626.56,2232.58,1266.26,966.32,Online,Bank Transfer,Retention,completed
415,2025-02-05 23:00:00,1156,88,5,0.0,8425.95,8425.95,4862.9,3563.05,Online,Card,Organic,completed
416,2025-05-23 21:00:00,4454,429,8,0.0,11057.12,11057.12,5600.64,5456.48,Online,Card,Summer,completed
417,2024-04-02 01:00:00,1923,372,8,0.0,9071.12,9071.12,4671.84,4399.28,Store,UPI,NewYear,returned
418,2024-10-16 11:00:00,14847,162,6,0.0,518.82,518.82,346.5,172.32,Online,UPI,Summer,completed
419,2024-05-18 07:00:00,3452,143,6,0.0,4160.64,4160.64,2282.52,1878.12,Store,Card,BackToOffice,completed
420,2025-05-26 08:00:00,10102,210,6,0.15,7285.32,6192.52,4617.96,1574.56,Online,Card,Summer,completed
421,2024-03-13 05:00:00,18358,282,4,0.1,5593.76,5034.38,3116.92,1917.46,Online,Card,NewYear,returned
422,2024-03-30 13:00:00,15103,293,4,0.0,6542.08,6542.08,5301.76,1240.32,Marketplace,Card,Summer,completed
423,2024-11-26 19:00:00,18898,133,9,0.05,15471.45,14697.88,8688.42,6009.46,Store,Card,Summer,completed
424,2024-05-22 13:00:00,11378,280,1,0.0,1531.09,1531.09,1124.06,407.03,Store,Card,Festive,completed
425,2025-03-01 20:00:00,9016,30,3,0.15,6294.06,5349.95,2936.16,2413.79,Online,Card,Summer,completed
426,2024-08-19 14:00:00,12510,88,1,0.0,1685.19,1685.19,972.58,712.61,Partner,Bank Transfer,Summer,completed
427,2025-05-03 04:00:00,6223,75,9,0.15,11087.46,9424.34,8927.01,497.33,Online,Bank Transfer,BackToOffice,completed
428,2025-01-25 00:00:00,5292,227,6,0.1,3635.04,0.0,2688.3,0.0,Store,Card,NewYear,cancelled
429,2024-01-25 04:00:00,5516,24,5,0.05,4489.6,4265.12,2885.9,1379.22,Store,Bank Transfer,Festive,completed
430,2024-06-23 18:00:00,2257,252,1,0.0,420.94,420.94,336.97,83.97,Marketplace,Card,Organic,completed
431,2025-03-24 15:00:00,6622,407,9,0.1,2743.92,2469.53,1948.68,520.85,Online,UPI,Festive,completed
432,2025-04-10 10:00:00,13121,127,6,0.15,7137.66,6067.01,4675.08,1391.93,Store,Bank Transfer,NewYear,completed
433,2024-05-20 04:00:00,8902,162,4,0.0,345.88,345.88,231.0,114.88,Store,Bank Transfer,Summer,completed
434,2024-10-17 01:00:00,6467,79,3,0.0,1786.29,1786.29,1347.66,438.63,Store,Card,NewYear,returned
435,2025-04-23 00:00:00,6375,250,2,0.0,1515.74,1515.74,811.62,704.12,Online,Bank Transfer,Organic,completed
436,2024-06-07 14:00:00,6813,129,9,0.15,1750.23,1487.7,1374.93,112.77,Online,Bank Transfer,BackToOffice,completed
437,2024-02-07 23:00:00,19768,108,7,0.1,3679.76,3311.78,2130.03,1181.75,Marketplace,Bank Transfer,Retention,completed
